Scenario,Weight,Algorithm,Time (ms),Expansions,Generations,Open,Quality,Path
7/10 (9920) to (1130),5,CA*,0.436834,116,245,121,11.4441,1088
7/10 (9920) to (1130),10,A*,1.44188,111,285,166,11.4441,1088
7/10 (9920) to (1130),10,CA*,1.17825,111,238,122,11.4441,1088
8/10 (286) to (10022),1,A*,0.698125,161,366,175,9.91946,914
8/10 (286) to (10022),1,CA*,0.632,154,341,167,9.91946,914
8/10 (286) to (10022),2,A*,0.6325,146,343,176,9.91946,914
8/10 (286) to (10022),2,CA*,0.570167,139,319,168,9.91946,914
8/10 (286) to (10022),5,A*,0.633416,133,371,179,10.0063,922
8/10 (286) to (10022),5,CA*,0.550084,128,315,165,10.0063,922
8/10 (286) to (10022),10,A*,0.60125,128,361,179,10.0063,922
8/10 (286) to (10022),10,CA*,0.507542,120,303,161,10.0063,922
9/10 (10128) to (2041),1,A*,3.23942,716,1642,130,9.91482,930
9/10 (10128) to (2041),1,CA*,2.97433,706,1362,126,9.91482,930
9/10 (10128) to (2041),2,A*,0.691417,159,363,154,10.5971,994
9/10 (10128) to (2041),2,CA*,0.551917,159,303,114,10.5971,994
9/10 (10128) to (2041),5,A*,0.744708,171,401,153,10.8743,1020
9/10 (10128) to (2041),5,CA*,0.618958,171,319,114,10.8743,1020
9/10 (10128) to (2041),10,A*,0.780083,178,422,158,10.8743,1020
9/10 (10128) to (2041),10,CA*,0.639959,178,334,116,10.8743,1020
10/10 (8224) to (1830),1,A*,0.46525,107,244,97,9.98717,664
10/10 (8224) to (1830),1,CA*,0.394791,107,222,82,9.98717,664
10/10 (8224) to (1830),2,A*,0.306,67,178,111,10.8295,720
10/10 (8224) to (1830),2,CA*,0.246792,67,149,82,10.8295,720
10/10 (8224) to (1830),5,A*,0.302292,67,178,111,10.8295,720
10/10 (8224) to (1830),5,CA*,0.249459,67,149,82,10.8295,720
10/10 (8224) to (1830),10,A*,0.303541,67,178,111,10.8295,720
10/10 (8224) to (1830),10,CA*,0.239875,67,149,82,10.8295,720
1/10 (18715) to (18913),1,A*,0.028625,3,14,11,9.89949,28
1/10 (18715) to (18913),1,CA*,0.013625,3,7,4,9.89949,28
1/10 (18715) to (18913),2,A*,0.02775,3,14,11,9.89949,28
1/10 (18715) to (18913),2,CA*,0.014333,3,7,4,9.89949,28
1/10 (18715) to (18913),5,A*,0.01975,3,14,11,9.89949,28
1/10 (18715) to (18913),5,CA*,0.013292,3,7,4,9.89949,28
1/10 (18715) to (18913),10,A*,0.018708,3,14,11,9.89949,28
1/10 (18715) to (18913),10,CA*,0.012375,3,7,4,9.89949,28
2/10 (324341) to (322342),1,A*,0.018458,3,14,11,9.94113,24
2/10 (324341) to (322342),1,CA*,0.012708,3,7,4,9.94113,24
2/10 (324341) to (322342),2,A*,0.018,3,14,11,9.94113,24
2/10 (324341) to (322342),2,CA*,0.012791,3,7,4,9.94113,24
2/10 (324341) to (322342),5,A*,0.020167,3,14,11,9.94113,24
2/10 (324341) to (322342),5,CA*,0.011917,3,7,4,9.94113,24
2/10 (324341) to (322342),10,A*,0.017125,3,14,11,9.94113,24
2/10 (324341) to (322342),10,CA*,0.011042,3,7,4,9.94113,24
3/10 (21656) to (21454),1,A*,0.0175,3,14,11,9.89949,28
3/10 (21656) to (21454),1,CA*,0.01525,3,7,4,9.89949,28
3/10 (21656) to (21454),2,A*,0.021,3,14,11,9.89949,28
3/10 (21656) to (21454),2,CA*,0.01225,3,7,4,9.89949,28
3/10 (21656) to (21454),5,A*,0.018084,3,14,11,9.89949,28
3/10 (21656) to (21454),5,CA*,0.016042,3,7,4,9.89949,28
3/10 (21656) to (21454),10,A*,0.018375,3,14,11,9.89949,28
3/10 (21656) to (21454),10,CA*,0.011667,3,7,4,9.89949,28
4/10 (287122) to (132297),1,A*,187.711,33627,53742,667,8.28696,3978
4/10 (287122) to (132297),1,CA*,195.005,33506,51324,604,8.29945,3984
4/10 (287122) to (132297),2,A*,119.401,23143,40012,610,9.65353,4634
4/10 (287122) to (132297),2,CA*,108.118,23152,36283,531,9.66603,4640
4/10 (287122) to (132297),5,A*,25.8809,5264,11390,611,10.2077,4900
4/10 (287122) to (132297),5,CA*,23.6786,5330,9292,465,10.1993,4896
4/10 (287122) to (132297),10,A*,20.3057,4119,7970,608,10.3993,4992
4/10 (287122) to (132297),10,CA*,18.4498,4151,7148,428,10.3743,4980
5/10 (103273) to (24486),1,A*,85.5101,17180,27903,777,7.30463,3524
5/10 (103273) to (24486),1,CA*,80.1558,17124,26309,711,7.30463,3524
5/10 (103273) to (24486),2,A*,66.018,10956,19741,641,7.93892,3830
5/10 (103273) to (24486),2,CA*,52.38,10974,17488,513,7.95135,3836
5/10 (103273) to (24486),5,A*,49.9669,7289,17751,782,8.51931,4110
5/10 (103273) to (24486),5,CA*,45.4871,7288,13416,583,8.47371,4088
5/10 (103273) to (24486),10,A*,33.9781,6398,14693,816,8.87998,4284
5/10 (103273) to (24486),10,CA*,30.9525,6403,11681,597,8.75561,4224
6/10 (303250) to (69387),1,A*,120.153,22984,40320,723,9.33023,4536
6/10 (303250) to (69387),1,CA*,112.749,22953,37535,632,9.34257,4542
6/10 (303250) to (69387),2,A*,74.0844,10974,22401,784,10.153,4936
6/10 (303250) to (69387),2,CA*,49.9249,10910,18042,632,10.1489,4934
6/10 (303250) to (69387),5,A*,30.0056,6071,12834,747,10.7495,5226
6/10 (303250) to (69387),5,CA*,27.731,6109,10951,565,10.803,5252
6/10 (303250) to (69387),10,A*,24.6078,4816,9987,859,11.2185,5454
6/10 (303250) to (69387),10,CA*,23.53,4799,8584,642,11.1362,5414
7/10 (375224) to (3037),1,A*,308.682,50972,82872,900,8.77313,8462
7/10 (375224) to (3037),1,CA*,289.399,50939,77282,752,8.82082,8508
7/10 (375224) to (3037),2,A*,193.941,35219,61120,1012,9.25834,8930
7/10 (375224) to (3037),2,CA*,194.37,36248,55637,800,9.21064,8884
7/10 (375224) to (3037),5,A*,145.356,26474,54030,1369,9.8804,9530
7/10 (375224) to (3037),5,CA*,133.377,26452,45245,1104,9.88662,9536
7/10 (375224) to (3037),10,A*,134.127,24719,49386,1429,10.2122,9850
7/10 (375224) to (3037),10,CA*,122.143,24710,42316,1145,10.1707,9810
8/10 (376248) to (2574),1,A*,287.12,48291,81722,795,8.30466,8010
8/10 (376248) to (2574),1,CA*,263.67,48264,74449,708,8.32747,8032
8/10 (376248) to (2574),2,A*,221.625,38462,72129,1138,8.71108,8402
8/10 (376248) to (2574),2,CA*,200.528,38333,60606,882,8.7173,8408
8/10 (376248) to (2574),5,A*,154.865,28136,59099,1402,9.56332,9224
8/10 (376248) to (2574),5,CA*,143.403,28048,50067,1104,9.53843,9200
8/10 (376248) to (2574),10,A*,133.31,25481,51488,1371,9.87435,9524
8/10 (376248) to (2574),10,CA*,122.632,25466,45014,1060,9.82251,9474
9/10 (36813) to (393227),1,A*,527.658,76425,131151,632,9.10592,8790
9/10 (36813) to (393227),1,CA*,491.249,76420,118353,615,9.11214,8796
9/10 (36813) to (393227),2,A*,410.146,60001,103948,804,9.55345,9222
9/10 (36813) to (393227),2,CA*,391.703,60012,93197,629,9.55138,9220
9/10 (36813) to (393227),5,A*,392.647,56373,107576,846,10.2413,9886
9/10 (36813) to (393227),5,CA*,345.227,56358,95071,658,10.1854,9832
9/10 (36813) to (393227),10,A*,363.756,54971,102224,879,10.6495,10280
9/10 (36813) to (393227),10,CA*,330.732,54982,92157,685,10.5956,10228
10/10 (55302) to (255314),1,A*,20.7733,3914,10811,386,9.97496,2152
10/10 (55302) to (255314),1,CA*,17.8696,3890,7665,367,9.97496,2152
10/10 (55302) to (255314),2,A*,1.69287,339,1014,449,10.0862,2176
10/10 (55302) to (255314),2,CA*,1.45529,340,824,374,10.0491,2168
10/10 (55302) to (255314),5,A*,1.38025,295,817,449,10.3087,2224
10/10 (55302) to (255314),5,CA*,1.24838,296,743,391,10.2716,2216
10/10 (55302) to (255314),10,A*,1.31629,279,785,449,10.3087,2224
10/10 (55302) to (255314),10,CA*,1.18417,280,715,391,10.2716,2216
1/10 (1416) to (1518),1,A*,0.0235,3,14,11,9.94113,24
1/10 (1416) to (1518),1,CA*,0.012375,3,7,4,9.94113,24
1/10 (1416) to (1518),2,A*,0.018125,3,14,11,9.94113,24
1/10 (1416) to (1518),2,CA*,0.011042,3,7,4,9.94113,24
1/10 (1416) to (1518),5,A*,0.017375,3,14,11,9.94113,24
1/10 (1416) to (1518),5,CA*,0.010875,3,7,4,9.94113,24
1/10 (1416) to (1518),10,A*,0.016917,3,14,11,9.94113,24
1/10 (1416) to (1518),10,CA*,0.010292,3,7,4,9.94113,24
2/10 (208) to (188),1,A*,0.015625,3,12,9,10,20
2/10 (208) to (188),1,CA*,0.009125,3,5,2,10,20
2/10 (208) to (188),2,A*,0.015375,3,12,9,10,20
2/10 (208) to (188),2,CA*,0.008833,3,5,2,10,20
2/10 (208) to (188),5,A*,0.015084,3,12,9,10,20
2/10 (208) to (188),5,CA*,0.008625,3,5,2,10,20
2/10 (208) to (188),10,A*,0.014875,3,12,9,10,20
2/10 (208) to (188),10,CA*,0.0095,3,5,2,10,20
3/10 (2321) to (2424),1,A*,0.02225,4,15,11,9.95837,34
3/10 (2321) to (2424),1,CA*,0.015417,4,9,5,9.95837,34
3/10 (2321) to (2424),2,A*,0.020625,4,15,11,9.95837,34
3/10 (2321) to (2424),2,CA*,0.01525,4,9,5,9.95837,34
3/10 (2321) to (2424),5,A*,0.021,4,15,11,9.95837,34
3/10 (2321) to (2424),5,CA*,0.014458,4,9,5,9.95837,34
3/10 (2321) to (2424),10,A*,0.020292,4,15,11,9.95837,34
3/10 (2321) to (2424),10,CA*,0.014458,4,9,5,9.95837,34
4/10 (2226) to (146),1,A*,0.135333,26,88,57,9.95123,232
4/10 (2226) to (146),1,CA*,0.10875,26,66,36,9.95123,232
4/10 (2226) to (146),2,A*,0.115666,21,80,59,10.2944,240
4/10 (2226) to (146),2,CA*,0.089208,21,57,36,10.2944,240
4/10 (2226) to (146),5,A*,0.114208,21,80,59,10.2944,240
4/10 (2226) to (146),5,CA*,0.089292,21,57,36,10.2944,240
4/10 (2226) to (146),10,A*,0.113833,21,80,59,10.2944,240
4/10 (2226) to (146),10,CA*,0.089167,21,57,36,10.2944,240
5/10 (168) to (923),1,A*,0.088875,17,63,45,9.94441,178
5/10 (168) to (923),1,CA*,0.06925,17,43,26,9.94441,178
5/10 (168) to (923),2,A*,0.08625,16,62,46,10.3914,186
5/10 (168) to (923),2,CA*,0.068209,17,43,26,9.94441,178
5/10 (168) to (923),5,A*,0.085917,16,62,46,10.3914,186
5/10 (168) to (923),5,CA*,0.067333,17,43,26,9.94441,178
5/10 (168) to (923),10,A*,0.08475,16,62,46,10.3914,186
5/10 (168) to (923),10,CA*,0.066667,17,43,26,9.94441,178
6/10 (156) to (2723),1,A*,0.384625,84,194,46,9.69322,230
6/10 (156) to (2723),1,CA*,0.326833,83,166,39,9.69322,230
6/10 (156) to (2723),2,A*,0.107541,20,70,50,9.69322,230
6/10 (156) to (2723),2,CA*,0.077292,20,48,28,9.69322,230
6/10 (156) to (2723),5,A*,0.104667,20,70,50,9.69322,230
6/10 (156) to (2723),5,CA*,0.079209,20,48,28,9.69322,230
6/10 (156) to (2723),10,A*,0.108,20,70,50,9.69322,230
6/10 (156) to (2723),10,CA*,0.077125,20,48,28,9.69322,230
7/10 (57) to (3326),1,A*,0.527,119,267,76,9.78719,374
7/10 (57) to (3326),1,CA*,0.447833,117,226,66,9.78719,374
7/10 (57) to (3326),2,A*,0.190292,35,126,90,10.2059,390
7/10 (57) to (3326),2,CA*,0.142167,35,87,52,10.2059,390
7/10 (57) to (3326),5,A*,0.177584,33,125,92,10.5723,404
7/10 (57) to (3326),5,CA*,0.139584,34,87,53,10.2059,390
7/10 (57) to (3326),10,A*,0.177417,33,125,92,10.5723,404
7/10 (57) to (3326),10,CA*,0.137625,34,87,53,10.2059,390
8/10 (3433) to (316),1,A*,0.17925,32,126,94,9.7858,378
8/10 (3433) to (316),1,CA*,0.144542,32,93,61,9.7858,378
8/10 (3433) to (316),2,A*,0.178,32,126,94,9.7858,378
8/10 (3433) to (316),2,CA*,0.143916,32,93,61,9.7858,378
8/10 (3433) to (316),5,A*,0.175875,32,126,94,9.7858,378
8/10 (3433) to (316),5,CA*,0.143958,32,93,61,9.7858,378
8/10 (3433) to (316),10,A*,0.1765,32,126,94,9.7858,378
8/10 (3433) to (316),10,CA*,0.141375,32,93,61,9.7858,378
9/10 (125) to (3434),1,A*,0.514584,30,120,90,9.76782,378
9/10 (125) to (3434),1,CA*,0.132375,30,78,48,9.76782,378
9/10 (125) to (3434),2,A*,0.168042,30,120,90,9.76782,378
9/10 (125) to (3434),2,CA*,0.123792,30,78,48,9.76782,378
9/10 (125) to (3434),5,A*,0.163875,30,120,90,9.76782,378
9/10 (125) to (3434),5,CA*,0.122083,30,78,48,9.76782,378
9/10 (125) to (3434),10,A*,0.163667,30,120,90,9.76782,378
9/10 (125) to (3434),10,CA*,0.13225,30,78,48,9.76782,378
10/10 (3434) to (2012),1,A*,0.127667,23,90,67,9.72352,276
10/10 (3434) to (2012),1,CA*,0.0995,23,64,41,9.72352,276
10/10 (3434) to (2012),2,A*,0.1255,23,90,67,9.72352,276
10/10 (3434) to (2012),2,CA*,0.1005,23,64,41,9.72352,276
10/10 (3434) to (2012),5,A*,0.124083,23,90,67,9.72352,276
10/10 (3434) to (2012),5,CA*,0.098459,23,64,41,9.72352,276
10/10 (3434) to (2012),10,A*,0.123167,23,90,67,9.72352,276
10/10 (3434) to (2012),10,CA*,0.099708,23,64,41,9.72352,276
1/10 (57174) to (54176),1,A*,0.033917,4,19,15,9.92575,38
1/10 (57174) to (54176),1,CA*,0.019,4,10,6,9.92575,38
1/10 (57174) to (54176),2,A*,0.026209,4,19,15,9.92575,38
1/10 (57174) to (54176),2,CA*,0.017666,4,10,6,9.92575,38
1/10 (57174) to (54176),5,A*,0.02325,4,19,15,9.92575,38
1/10 (57174) to (54176),5,CA*,0.01675,4,10,6,9.92575,38
1/10 (57174) to (54176),10,A*,0.024958,4,19,15,9.92575,38
1/10 (57174) to (54176),10,CA*,0.014625,4,10,6,9.92575,38
2/10 (15183) to (14983),1,A*,0.016584,3,12,9,10,20
2/10 (15183) to (14983),1,CA*,0.009041,3,5,2,10,20
2/10 (15183) to (14983),2,A*,0.014791,3,12,9,10,20
2/10 (15183) to (14983),2,CA*,0.008833,3,5,2,10,20
2/10 (15183) to (14983),5,A*,0.014834,3,12,9,10,20
2/10 (15183) to (14983),5,CA*,0.008666,3,5,2,10,20
2/10 (15183) to (14983),10,A*,0.01475,3,12,9,10,20
2/10 (15183) to (14983),10,CA*,0.008625,3,5,2,10,20
3/10 (182128) to (176127),1,A*,0.036583,7,26,19,9.97784,64
3/10 (182128) to (176127),1,CA*,0.029041,7,19,12,9.97784,64
3/10 (182128) to (176127),2,A*,0.037958,7,26,19,9.97784,64
3/10 (182128) to (176127),2,CA*,0.034667,7,19,12,9.97784,64
3/10 (182128) to (176127),5,A*,0.037667,7,26,19,9.97784,64
3/10 (182128) to (176127),5,CA*,0.0295,7,19,12,9.97784,64
3/10 (182128) to (176127),10,A*,0.035833,7,26,19,9.97784,64
3/10 (182128) to (176127),10,CA*,0.028542,7,19,12,9.97784,64
4/10 (23586) to (34198),1,A*,39.2323,7524,15889,563,9.79253,2566
4/10 (23586) to (34198),1,CA*,35.1876,7509,14579,554,9.79253,2566
4/10 (23586) to (34198),2,A*,13.57,2527,6733,683,11.7846,3088
4/10 (23586) to (34198),2,CA*,11.4298,2545,4863,452,11.7846,3088
4/10 (23586) to (34198),5,A*,10.7831,2207,4935,721,12.5097,3278
4/10 (23586) to (34198),5,CA*,9.93075,2196,4153,459,12.4486,3262
4/10 (23586) to (34198),10,A*,7.84213,1660,3668,706,12.6547,3316
4/10 (23586) to (34198),10,CA*,7.39487,1654,3181,421,12.6013,3302
5/10 (161209) to (379216),1,A*,54.8357,10526,24500,509,9.94113,2616
5/10 (161209) to (379216),1,CA*,49.6662,10479,19579,495,9.94113,2616
5/10 (161209) to (379216),2,A*,29.1089,5086,13648,552,10.1843,2680
5/10 (161209) to (379216),2,CA*,24.1106,5096,9772,382,10.1843,2680
5/10 (161209) to (379216),5,A*,18.4952,4122,7943,572,11.0432,2906
5/10 (161209) to (379216),5,CA*,18.5429,4149,7571,421,11.1116,2924
5/10 (161209) to (379216),10,A*,17.2173,3921,7294,573,11.1192,2926
5/10 (161209) to (379216),10,CA*,17.2323,3919,6987,420,11.0888,2918
6/10 (198179) to (418107),1,A*,22.9982,4625,9789,480,9.94472,2608
6/10 (198179) to (418107),1,CA*,20.4042,4603,8764,454,9.94472,2608
6/10 (198179) to (418107),2,A*,1.25508,241,843,585,10.2498,2688
6/10 (198179) to (418107),2,CA*,1.01054,241,622,373,10.2498,2688
6/10 (198179) to (418107),5,A*,1.22421,233,821,586,10.3413,2712
6/10 (198179) to (418107),5,CA*,0.975959,233,611,378,10.3413,2712
6/10 (198179) to (418107),10,A*,1.2545,233,821,586,10.3413,2712
6/10 (198179) to (418107),10,CA*,0.947791,233,611,378,10.3413,2712
7/10 (10183) to (423146),1,A*,265.93,40016,90435,689,9.92881,5174
7/10 (10183) to (423146),1,CA*,226.25,40014,74935,586,9.92881,5174
7/10 (10183) to (423146),2,A*,40.6022,7476,19309,1229,10.2013,5316
7/10 (10183) to (423146),2,CA*,34.6247,7493,14272,813,10.186,5308
7/10 (10183) to (423146),5,A*,29.8608,6266,12856,1119,11.0226,5744
7/10 (10183) to (423146),5,CA*,28.4355,6265,11497,800,11.0073,5736
7/10 (10183) to (423146),10,A*,28.064,6051,11906,1095,11.0226,5744
7/10 (10183) to (423146),10,CA*,27.161,6051,10980,773,11.0073,5736
8/10 (14138) to (428166),1,A*,259.965,38956,88998,815,9.90508,5156
8/10 (14138) to (428166),1,CA*,223.886,39006,72888,686,9.9166,5162
8/10 (14138) to (428166),2,A*,57.6733,10232,27343,1302,10.3892,5408
8/10 (14138) to (428166),2,CA*,48.6275,10155,19514,784,10.3738,5400
8/10 (14138) to (428166),5,A*,33.6896,7173,14140,1200,11.3613,5914
8/10 (14138) to (428166),5,CA*,32.7562,7190,12968,868,11.3574,5912
8/10 (14138) to (428166),10,A*,30.2476,6631,12548,1168,11.488,5980
8/10 (14138) to (428166),10,CA*,29.5409,6621,11723,832,11.4458,5958
9/10 (430162) to (10185),1,A*,154.868,25494,58796,656,9.93191,5204
9/10 (430162) to (10185),1,CA*,133.958,25479,47453,541,9.93191,5204
9/10 (430162) to (10185),2,A*,11.8766,2280,6748,1090,10.1457,5316
9/10 (430162) to (10185),2,CA*,9.85737,2280,4600,646,10.1457,5316
9/10 (430162) to (10185),5,A*,5.92758,1311,3179,1080,10.8327,5676
9/10 (430162) to (10185),5,CA*,5.44579,1315,2727,746,10.8289,5674
9/10 (430162) to (10185),10,A*,5.386,1192,2910,1082,10.9587,5742
9/10 (430162) to (10185),10,CA*,4.88037,1190,2494,743,10.9167,5720
10/10 (261182) to (213102),1,A*,11.5098,2577,5052,244,9.90326,1138
10/10 (261182) to (213102),1,CA*,10.3697,2548,4674,235,9.90326,1138
10/10 (261182) to (213102),2,A*,1.18458,251,642,230,9.90326,1138
10/10 (261182) to (213102),2,CA*,0.97625,250,532,163,9.90326,1138
10/10 (261182) to (213102),5,A*,0.600916,123,400,242,10.0425,1154
10/10 (261182) to (213102),5,CA*,0.476333,122,301,162,10.0425,1154
10/10 (261182) to (213102),10,A*,0.530666,108,365,245,10.0425,1154
10/10 (261182) to (213102),10,CA*,0.427125,108,277,163,10.0425,1154
1/10 (6628) to (6727),1,A*,0.017125,2,9,7,9.89949,14
1/10 (6628) to (6727),1,CA*,0.007041,2,4,2,9.89949,14
1/10 (6628) to (6727),2,A*,0.010292,2,9,7,9.89949,14
1/10 (6628) to (6727),2,CA*,0.006208,2,4,2,9.89949,14
1/10 (6628) to (6727),5,A*,0.00975,2,9,7,9.89949,14
1/10 (6628) to (6727),5,CA*,0.006083,2,4,2,9.89949,14
1/10 (6628) to (6727),10,A*,0.009709,2,9,7,9.89949,14
1/10 (6628) to (6727),10,CA*,0.005917,2,4,2,9.89949,14
2/10 (102115) to (100117),1,A*,0.017417,3,14,11,9.89949,28
2/10 (102115) to (100117),1,CA*,0.011042,3,7,4,9.89949,28
2/10 (102115) to (100117),2,A*,0.01725,3,14,11,9.89949,28
2/10 (102115) to (100117),2,CA*,0.01075,3,7,4,9.89949,28
2/10 (102115) to (100117),5,A*,0.016542,3,14,11,9.89949,28
2/10 (102115) to (100117),5,CA*,0.010375,3,7,4,9.89949,28
2/10 (102115) to (100117),10,A*,0.016166,3,14,11,9.89949,28
2/10 (102115) to (100117),10,CA*,0.010417,3,7,4,9.89949,28
3/10 (5924) to (6024),1,A*,0.010334,2,9,7,10,10
3/10 (5924) to (6024),1,CA*,0.003708,2,2,0,10,10
3/10 (5924) to (6024),2,A*,0.012541,2,9,7,10,10
3/10 (5924) to (6024),2,CA*,0.004333,2,2,0,10,10
3/10 (5924) to (6024),5,A*,0.01025,2,9,7,10,10
3/10 (5924) to (6024),5,CA*,0.003791,2,2,0,10,10
3/10 (5924) to (6024),10,A*,0.00975,2,9,7,10,10
3/10 (5924) to (6024),10,CA*,0.003583,2,2,0,10,10
4/10 (6294) to (39150),1,A*,4.86117,1116,2251,130,9.44585,718
4/10 (6294) to (39150),1,CA*,4.32579,1089,2012,121,9.44585,718
4/10 (6294) to (39150),2,A*,1.32513,272,770,174,9.81421,746
4/10 (6294) to (39150),2,CA*,1.13733,278,564,117,9.60372,730
4/10 (6294) to (39150),5,A*,0.895916,197,498,183,12.1296,922
4/10 (6294) to (39150),5,CA*,0.786792,198,398,112,11.735,892
4/10 (6294) to (39150),10,A*,0.811958,178,455,188,12.6296,960
4/10 (6294) to (39150),10,CA*,0.749583,189,385,122,12.3138,936
5/10 (5992) to (6519),1,A*,0.556708,136,320,127,9.9887,754
5/10 (5992) to (6519),1,CA*,0.495958,136,296,110,9.9887,754
5/10 (5992) to (6519),2,A*,0.370042,84,226,137,10.7306,810
5/10 (5992) to (6519),2,CA*,0.308,84,194,108,10.6246,802
5/10 (5992) to (6519),5,A*,0.360125,80,220,140,10.8895,822
5/10 (5992) to (6519),5,CA*,0.301916,80,191,111,10.8895,822
5/10 (5992) to (6519),10,A*,0.366541,80,220,140,10.8895,822
5/10 (5992) to (6519),10,CA*,0.303,80,191,111,10.8895,822
6/10 (60106) to (5530),1,A*,0.663458,158,370,135,9.9909,780
6/10 (60106) to (5530),1,CA*,0.589333,158,347,119,9.9909,780
6/10 (60106) to (5530),2,A*,0.405042,90,242,151,10.7082,836
6/10 (60106) to (5530),2,CA*,0.344792,90,208,118,10.7082,836
6/10 (60106) to (5530),5,A*,0.401084,91,243,151,10.7082,836
6/10 (60106) to (5530),5,CA*,0.348916,91,210,119,10.7082,836
6/10 (60106) to (5530),10,A*,0.391708,91,243,151,10.7082,836
6/10 (60106) to (5530),10,CA*,0.35125,91,210,119,10.7082,836
7/10 (609) to (32142),1,A*,8.31958,1907,4054,229,9.71382,1488
7/10 (609) to (32142),1,CA*,7.26687,1879,3494,206,9.71382,1488
7/10 (609) to (32142),2,A*,1.02242,234,612,283,11.1761,1712
7/10 (609) to (32142),2,CA*,0.798417,229,444,180,10.9672,1680
7/10 (609) to (32142),5,A*,0.860791,200,521,290,11.6461,1784
7/10 (609) to (32142),5,CA*,0.685917,203,406,187,11.4503,1754
7/10 (609) to (32142),10,A*,0.852042,193,503,294,12.0378,1844
7/10 (609) to (32142),10,CA*,0.696417,198,399,191,11.7114,1794
8/10 (4319) to (114113),1,A*,10.1928,1781,3204,126,9.92632,1536
8/10 (4319) to (114113),1,CA*,6.98142,1772,3012,115,9.92632,1536
8/10 (4319) to (114113),2,A*,1.88462,429,972,295,10.5467,1632
8/10 (4319) to (114113),2,CA*,1.53537,414,741,189,10.3916,1608
8/10 (4319) to (114113),5,A*,1.18717,262,678,308,11.4515,1772
8/10 (4319) to (114113),5,CA*,0.955625,266,509,195,11.0637,1712
8/10 (4319) to (114113),10,A*,1.07108,243,639,315,11.4515,1772
8/10 (4319) to (114113),10,CA*,0.86325,245,478,197,11.0637,1712
9/10 (5410) to (87141),1,A*,7.96075,1757,3518,183,9.65488,1482
9/10 (5410) to (87141),1,CA*,6.78238,1751,3254,172,9.65488,1482
9/10 (5410) to (87141),2,A*,0.918458,206,576,315,10.9578,1682
9/10 (5410) to (87141),2,CA*,0.702459,202,413,192,10.8015,1658
9/10 (5410) to (87141),5,A*,0.848875,182,526,326,11.3487,1742
9/10 (5410) to (87141),5,CA*,0.640625,187,393,200,11.2836,1732
9/10 (5410) to (87141),10,A*,0.837583,181,524,327,11.6093,1782
9/10 (5410) to (87141),10,CA*,0.629792,180,386,202,11.2836,1732
10/10 (105123) to (27124),1,A*,1.1605,281,624,139,9.9209,806
10/10 (105123) to (27124),1,CA*,1.03958,277,572,127,9.9209,806
10/10 (105123) to (27124),2,A*,0.488958,110,299,175,10.6102,862
10/10 (105123) to (27124),2,CA*,0.40625,109,253,139,10.6102,862
10/10 (105123) to (27124),5,A*,0.476334,107,288,171,10.684,868
10/10 (105123) to (27124),5,CA*,0.413416,107,253,143,10.684,868
10/10 (105123) to (27124),10,A*,0.482417,108,289,171,10.684,868
10/10 (105123) to (27124),10,CA*,0.418041,109,256,143,10.684,868
1/10 (1915) to (1718),1,A*,0.023125,4,16,12,9.92575,38
1/10 (1915) to (1718),1,CA*,0.015417,4,9,5,9.92575,38
1/10 (1915) to (1718),2,A*,0.0215,4,16,12,9.92575,38
1/10 (1915) to (1718),2,CA*,0.014541,4,9,5,9.92575,38
1/10 (1915) to (1718),5,A*,0.026084,4,16,12,9.92575,38
1/10 (1915) to (1718),5,CA*,0.016375,4,9,5,9.92575,38
1/10 (1915) to (1718),10,A*,0.0225,4,16,12,9.92575,38
1/10 (1915) to (1718),10,CA*,0.015416,4,9,5,9.92575,38
2/10 (2250) to (2249),1,A*,0.009292,2,7,5,10,10
2/10 (2250) to (2249),1,CA*,0.003917,2,2,0,10,10
2/10 (2250) to (2249),2,A*,0.009083,2,7,5,10,10
2/10 (2250) to (2249),2,CA*,0.003584,2,2,0,10,10
2/10 (2250) to (2249),5,A*,0.008458,2,7,5,10,10
2/10 (2250) to (2249),5,CA*,0.003542,2,2,0,10,10
2/10 (2250) to (2249),10,A*,0.00825,2,7,5,10,10
